ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
37985,tefan Gal,M,24.0,178.0,72.0,Romania,ROU,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Parallel Bars,
37985,tefan Gal,M,24.0,178.0,72.0,Romania,ROU,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Horizontal Bar,
37985,tefan Gal,M,24.0,178.0,72.0,Romania,ROU,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Rings,
37985,tefan Gal,M,24.0,178.0,72.0,Romania,ROU,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Pommelled Horse,
38014,"William Jackson ""Jack"" Galbraith",M,25.0,,,United States,USA,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Rope Climbing,Silver
38079,Luiza Galiulina,F,16.0,145.0,35.0,Uzbekistan,UZB,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,
38079,Luiza Galiulina,F,16.0,145.0,35.0,Uzbekistan,UZB,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Floor Exercise,
38079,Luiza Galiulina,F,16.0,145.0,35.0,Uzbekistan,UZB,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Uneven Bars,
38079,Luiza Galiulina,F,16.0,145.0,35.0,Uzbekistan,UZB,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Balance Beam,
38082,"Rozaliya Ilfatovna ""Roza"" Galiyeva",F,15.0,150.0,38.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Individual All-Around,
38082,"Rozaliya Ilfatovna ""Roza"" Galiyeva",F,15.0,150.0,38.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Team All-Around,Gold
38082,"Rozaliya Ilfatovna ""Roza"" Galiyeva",F,15.0,150.0,38.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Floor Exercise,
38082,"Rozaliya Ilfatovna ""Roza"" Galiyeva",F,15.0,150.0,38.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Horse Vault,
38082,"Rozaliya Ilfatovna ""Roza"" Galiyeva",F,15.0,150.0,38.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Uneven Bars,
38082,"Rozaliya Ilfatovna ""Roza"" Galiyeva",F,15.0,150.0,38.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Balance Beam,
38082,"Rozaliya Ilfatovna ""Roza"" Galiyeva",F,19.0,150.0,38.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Individual All-Around,
38082,"Rozaliya Ilfatovna ""Roza"" Galiyeva",F,19.0,150.0,38.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Team All-Around,Silver
38082,"Rozaliya Ilfatovna ""Roza"" Galiyeva",F,19.0,150.0,38.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Floor Exercise,
38082,"Rozaliya Ilfatovna ""Roza"" Galiyeva",F,19.0,150.0,38.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Horse Vault,
38082,"Rozaliya Ilfatovna ""Roza"" Galiyeva",F,19.0,150.0,38.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Uneven Bars,
38082,"Rozaliya Ilfatovna ""Roza"" Galiyeva",F,19.0,150.0,38.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Balance Beam,
38143,Roberto Galli,M,23.0,170.0,70.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Individual All-Around,
38143,Roberto Galli,M,23.0,170.0,70.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Team All-Around,
38143,Roberto Galli,M,23.0,170.0,70.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Floor Exercise,
38143,Roberto Galli,M,23.0,170.0,70.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Horse Vault,
38143,Roberto Galli,M,23.0,170.0,70.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Parallel Bars,
38143,Roberto Galli,M,23.0,170.0,70.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Horizontal Bar,
38143,Roberto Galli,M,23.0,170.0,70.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Rings,
38143,Roberto Galli,M,23.0,170.0,70.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Pommelled Horse,
38344,Gang Su-Il,M,21.0,159.0,52.0,South Korea,KOR,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Individual All-Around,
38344,Gang Su-Il,M,21.0,159.0,52.0,South Korea,KOR,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Team All-Around,
38344,Gang Su-Il,M,21.0,159.0,52.0,South Korea,KOR,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Floor Exercise,
38344,Gang Su-Il,M,21.0,159.0,52.0,South Korea,KOR,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Horse Vault,
38344,Gang Su-Il,M,21.0,159.0,52.0,South Korea,KOR,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Parallel Bars,
38344,Gang Su-Il,M,21.0,159.0,52.0,South Korea,KOR,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Horizontal Bar,
38344,Gang Su-Il,M,21.0,159.0,52.0,South Korea,KOR,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Rings,
38344,Gang Su-Il,M,21.0,159.0,52.0,South Korea,KOR,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Pommelled Horse,
38352,Franois Lucien Gangloff,M,25.0,,,France,FRA,1924 Summer,1924,Summer,Paris,Gymnastics,Gymnastics Men's Individual All-Around,
38352,Franois Lucien Gangloff,M,25.0,,,France,FRA,1924 Summer,1924,Summer,Paris,Gymnastics,Gymnastics Men's Team All-Around,Silver
38352,Franois Lucien Gangloff,M,25.0,,,France,FRA,1924 Summer,1924,Summer,Paris,Gymnastics,Gymnastics Men's Horse Vault,
38352,Franois Lucien Gangloff,M,25.0,,,France,FRA,1924 Summer,1924,Summer,Paris,Gymnastics,Gymnastics Men's Parallel Bars,
38352,Franois Lucien Gangloff,M,25.0,,,France,FRA,1924 Summer,1924,Summer,Paris,Gymnastics,Gymnastics Men's Horizontal Bar,
38352,Franois Lucien Gangloff,M,25.0,,,France,FRA,1924 Summer,1924,Summer,Paris,Gymnastics,Gymnastics Men's Rings,
38352,Franois Lucien Gangloff,M,25.0,,,France,FRA,1924 Summer,1924,Summer,Paris,Gymnastics,Gymnastics Men's Pommelled Horse,
38352,Franois Lucien Gangloff,M,25.0,,,France,FRA,1924 Summer,1924,Summer,Paris,Gymnastics,Gymnastics Men's Rope Climbing,
38352,Franois Lucien Gangloff,M,25.0,,,France,FRA,1924 Summer,1924,Summer,Paris,Gymnastics,Gymnastics Men's Side Horse,Silver
38528,Carlos Garca Martnez,M,22.0,163.0,62.0,Cuba,CUB,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Individual All-Around,
38528,Carlos Garca Martnez,M,22.0,163.0,62.0,Cuba,CUB,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Team All-Around,
38528,Carlos Garca Martnez,M,22.0,163.0,62.0,Cuba,CUB,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Floor Exercise,
38528,Carlos Garca Martnez,M,22.0,163.0,62.0,Cuba,CUB,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Horse Vault,
38528,Carlos Garca Martnez,M,22.0,163.0,62.0,Cuba,CUB,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Parallel Bars,
38528,Carlos Garca Martnez,M,22.0,163.0,62.0,Cuba,CUB,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Horizontal Bar,
38528,Carlos Garca Martnez,M,22.0,163.0,62.0,Cuba,CUB,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Rings,
38528,Carlos Garca Martnez,M,22.0,163.0,62.0,Cuba,CUB,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Pommelled Horse,
38545,Elsa Garca Rodrguez Blancas,F,22.0,166.0,,Mexico,MEX,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Floor Exercise,
38545,Elsa Garca Rodrguez Blancas,F,22.0,166.0,,Mexico,MEX,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Balance Beam,
38548,Enrique Garca Bustillos,M,25.0,165.0,64.0,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Individual All-Around,
38548,Enrique Garca Bustillos,M,25.0,165.0,64.0,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Team All-Around,
38548,Enrique Garca Bustillos,M,25.0,165.0,64.0,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Floor Exercise,
38548,Enrique Garca Bustillos,M,25.0,165.0,64.0,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Horse Vault,
38548,Enrique Garca Bustillos,M,25.0,165.0,64.0,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Parallel Bars,
38548,Enrique Garca Bustillos,M,25.0,165.0,64.0,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Horizontal Bar,
38548,Enrique Garca Bustillos,M,25.0,165.0,64.0,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Rings,
38548,Enrique Garca Bustillos,M,25.0,165.0,64.0,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Pommelled Horse,
38666,Nuria Garca Daz,F,15.0,147.0,33.0,Spain,ESP,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Individual All-Around,
38666,Nuria Garca Daz,F,15.0,147.0,33.0,Spain,ESP,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Team All-Around,
38666,Nuria Garca Daz,F,15.0,147.0,33.0,Spain,ESP,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Floor Exercise,
38666,Nuria Garca Daz,F,15.0,147.0,33.0,Spain,ESP,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Horse Vault,
38666,Nuria Garca Daz,F,15.0,147.0,33.0,Spain,ESP,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Uneven Bars,
38666,Nuria Garca Daz,F,15.0,147.0,33.0,Spain,ESP,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Balance Beam,
38675,Patricia Garca Pureco,F,15.0,157.0,46.0,Mexico,MEX,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Individual All-Around,
38675,Patricia Garca Pureco,F,15.0,157.0,46.0,Mexico,MEX,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Team All-Around,
38675,Patricia Garca Pureco,F,15.0,157.0,46.0,Mexico,MEX,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Floor Exercise,
38675,Patricia Garca Pureco,F,15.0,157.0,46.0,Mexico,MEX,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Horse Vault,
38675,Patricia Garca Pureco,F,15.0,157.0,46.0,Mexico,MEX,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Uneven Bars,
38675,Patricia Garca Pureco,F,15.0,157.0,46.0,Mexico,MEX,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Balance Beam,
38675,Patricia Garca Pureco,F,19.0,157.0,46.0,Mexico,MEX,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Individual All-Around,
38675,Patricia Garca Pureco,F,19.0,157.0,46.0,Mexico,MEX,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Floor Exercise,
38675,Patricia Garca Pureco,F,19.0,157.0,46.0,Mexico,MEX,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Horse Vault,
38675,Patricia Garca Pureco,F,19.0,157.0,46.0,Mexico,MEX,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Uneven Bars,
38675,Patricia Garca Pureco,F,19.0,157.0,46.0,Mexico,MEX,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Balance Beam,
38682,Ramn Garca Pascual,M,20.0,,,Spain,ESP,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Individual All-Around,
38682,Ramn Garca Pascual,M,20.0,,,Spain,ESP,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Team All-Around,
38682,Ramn Garca Pascual,M,20.0,,,Spain,ESP,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Floor Exercise,
38682,Ramn Garca Pascual,M,20.0,,,Spain,ESP,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Horse Vault,
38682,Ramn Garca Pascual,M,20.0,,,Spain,ESP,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Parallel Bars,
38682,Ramn Garca Pascual,M,20.0,,,Spain,ESP,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Horizontal Bar,
38682,Ramn Garca Pascual,M,20.0,,,Spain,ESP,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Rings,
38682,Ramn Garca Pascual,M,20.0,,,Spain,ESP,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Pommelled Horse,
38702,Susana Garca Escrich,F,18.0,148.0,39.0,Spain,ESP,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,
38702,Susana Garca Escrich,F,18.0,148.0,39.0,Spain,ESP,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Team All-Around,
38702,Susana Garca Escrich,F,18.0,148.0,39.0,Spain,ESP,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Floor Exercise,
38702,Susana Garca Escrich,F,18.0,148.0,39.0,Spain,ESP,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Uneven Bars,
38702,Susana Garca Escrich,F,18.0,148.0,39.0,Spain,ESP,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Balance Beam,
38752,Pauline Margrit Gardiner (-David),F,19.0,167.0,59.0,New Zealand,NZL,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Individual All-Around,
38752,Pauline Margrit Gardiner (-David),F,19.0,167.0,59.0,New Zealand,NZL,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Floor Exercise,
38752,Pauline Margrit Gardiner (-David),F,19.0,167.0,59.0,New Zealand,NZL,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Horse Vault,
38752,Pauline Margrit Gardiner (-David),F,19.0,167.0,59.0,New Zealand,NZL,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Uneven Bars,
38752,Pauline Margrit Gardiner (-David),F,19.0,167.0,59.0,New Zealand,NZL,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Balance Beam,
38793,Maria Teresa Gargano,F,17.0,162.0,47.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,
38793,Maria Teresa Gargano,F,17.0,162.0,47.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Floor Exercise,
38793,Maria Teresa Gargano,F,17.0,162.0,47.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Horse Vault,
38793,Maria Teresa Gargano,F,17.0,162.0,47.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Uneven Bars,
38793,Maria Teresa Gargano,F,17.0,162.0,47.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Balance Beam,
38804,Emin Nadirovich Garibov,M,21.0,170.0,63.0,Russia,RUS,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,
38804,Emin Nadirovich Garibov,M,21.0,170.0,63.0,Russia,RUS,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,
38804,Emin Nadirovich Garibov,M,21.0,170.0,63.0,Russia,RUS,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Floor Exercise,
38804,Emin Nadirovich Garibov,M,21.0,170.0,63.0,Russia,RUS,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Parallel Bars,
38804,Emin Nadirovich Garibov,M,21.0,170.0,63.0,Russia,RUS,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Horizontal Bar,
38804,Emin Nadirovich Garibov,M,21.0,170.0,63.0,Russia,RUS,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Rings,
38804,Emin Nadirovich Garibov,M,21.0,170.0,63.0,Russia,RUS,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Pommelled Horse,
38843,Torkild Garp,M,29.0,,,Denmark,DEN,1912 Summer,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Silver
38884,Kelly Garrison-Steves (-Funderburk),F,21.0,155.0,48.0,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Individual All-Around,
38884,Kelly Garrison-Steves (-Funderburk),F,21.0,155.0,48.0,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Team All-Around,
38884,Kelly Garrison-Steves (-Funderburk),F,21.0,155.0,48.0,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Floor Exercise,
38884,Kelly Garrison-Steves (-Funderburk),F,21.0,155.0,48.0,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Horse Vault,
38884,Kelly Garrison-Steves (-Funderburk),F,21.0,155.0,48.0,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Uneven Bars,
38884,Kelly Garrison-Steves (-Funderburk),F,21.0,155.0,48.0,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Balance Beam,
38984,Giovanni Gasperini,M,22.0,,,Italy,ITA,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,
38992,Barbara Gasser,F,22.0,165.0,57.0,Austria,AUT,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Individual All-Around,
38992,Barbara Gasser,F,22.0,165.0,57.0,Austria,AUT,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Floor Exercise,
38992,Barbara Gasser,F,22.0,165.0,57.0,Austria,AUT,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Uneven Bars,
38992,Barbara Gasser,F,22.0,165.0,57.0,Austria,AUT,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Balance Beam,
39042,Jason Gatson,M,24.0,165.0,72.0,United States,USA,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,
39042,Jason Gatson,M,24.0,165.0,72.0,United States,USA,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Team All-Around,Silver
39042,Jason Gatson,M,24.0,165.0,72.0,United States,USA,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Parallel Bars,
39042,Jason Gatson,M,24.0,165.0,72.0,United States,USA,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Horizontal Bar,
39042,Jason Gatson,M,24.0,165.0,72.0,United States,USA,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Rings,
39042,Jason Gatson,M,24.0,165.0,72.0,United States,USA,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Pommelled Horse,
39060,Gaucher,M,,,,France,FRA,1900 Summer,1900,Summer,Paris,Gymnastics,Gymnastics Men's Individual All-Around,
39069,Daniel Gaudet,M,24.0,160.0,61.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Individual All-Around,
39069,Daniel Gaudet,M,24.0,160.0,61.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Team All-Around,
39069,Daniel Gaudet,M,24.0,160.0,61.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Floor Exercise,
39069,Daniel Gaudet,M,24.0,160.0,61.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Horse Vault,
39069,Daniel Gaudet,M,24.0,160.0,61.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Parallel Bars,
39069,Daniel Gaudet,M,24.0,160.0,61.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Horizontal Bar,
39069,Daniel Gaudet,M,24.0,160.0,61.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Rings,
39069,Daniel Gaudet,M,24.0,160.0,61.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Pommelled Horse,
39110,E. Gauthier,M,,,,France,FRA,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,
39178,Pawe Jan Gawron,M,31.0,169.0,57.0,Poland,POL,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Individual All-Around,
39178,Pawe Jan Gawron,M,31.0,169.0,57.0,Poland,POL,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Team All-Around,
39178,Pawe Jan Gawron,M,31.0,169.0,57.0,Poland,POL,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Floor Exercise,
39178,Pawe Jan Gawron,M,31.0,169.0,57.0,Poland,POL,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Horse Vault,
39178,Pawe Jan Gawron,M,31.0,169.0,57.0,Poland,POL,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Parallel Bars,
39178,Pawe Jan Gawron,M,31.0,169.0,57.0,Poland,POL,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Horizontal Bar,
39178,Pawe Jan Gawron,M,31.0,169.0,57.0,Poland,POL,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Rings,
39178,Pawe Jan Gawron,M,31.0,169.0,57.0,Poland,POL,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Pommelled Horse,
39209,"Mitchell Jay ""Mitch"" Gaylord",M,23.0,174.0,68.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Individual All-Around,
39209,"Mitchell Jay ""Mitch"" Gaylord",M,23.0,174.0,68.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Team All-Around,Gold
39209,"Mitchell Jay ""Mitch"" Gaylord",M,23.0,174.0,68.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Floor Exercise,
39209,"Mitchell Jay ""Mitch"" Gaylord",M,23.0,174.0,68.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Horse Vault,Silver
39209,"Mitchell Jay ""Mitch"" Gaylord",M,23.0,174.0,68.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Parallel Bars,Bronze
39209,"Mitchell Jay ""Mitch"" Gaylord",M,23.0,174.0,68.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Horizontal Bar,
39209,"Mitchell Jay ""Mitch"" Gaylord",M,23.0,174.0,68.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Rings,Bronze
39209,"Mitchell Jay ""Mitch"" Gaylord",M,23.0,174.0,68.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Pommelled Horse,
39274,Ernst Gebendinger,M,26.0,,,Switzerland,SUI,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Individual All-Around,
39274,Ernst Gebendinger,M,26.0,,,Switzerland,SUI,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Team All-Around,Silver
39274,Ernst Gebendinger,M,26.0,,,Switzerland,SUI,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Floor Exercise,
39274,Ernst Gebendinger,M,26.0,,,Switzerland,SUI,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Horse Vault,
39274,Ernst Gebendinger,M,26.0,,,Switzerland,SUI,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Parallel Bars,
39274,Ernst Gebendinger,M,26.0,,,Switzerland,SUI,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Horizontal Bar,
39274,Ernst Gebendinger,M,26.0,,,Switzerland,SUI,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Rings,
39274,Ernst Gebendinger,M,26.0,,,Switzerland,SUI,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Pommelled Horse,
39275,Houry A. Gebeshian,F,27.0,152.0,48.0,Armenia,ARM,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,
39275,Houry A. Gebeshian,F,27.0,152.0,48.0,Armenia,ARM,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Floor Exercise,
39275,Houry A. Gebeshian,F,27.0,152.0,48.0,Armenia,ARM,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Uneven Bars,
39275,Houry A. Gebeshian,F,27.0,152.0,48.0,Armenia,ARM,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Balance Beam,
39363,Jrgen Geiger,M,25.0,168.0,62.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Individual All-Around,
39363,Jrgen Geiger,M,25.0,168.0,62.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Team All-Around,
39363,Jrgen Geiger,M,25.0,168.0,62.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Floor Exercise,
39363,Jrgen Geiger,M,25.0,168.0,62.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Horse Vault,
